,MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight,Category
52930,20466,2005/11/10,2006/8/19,女,4,郑州,河南,CN,53.0,2014/3/31,4,1749,0,0,0.0,2301.0,3683,2318.42,2014/3/17,0.5,218.625,567,15,49.66666667,87,0,0,0,0.6294922620000001,0,4,0,1749,0,0,0,0,1749,1749,1.0,0.0,0.0,0.9994285709999999,0,2
52931,20421,2005/9/15,2006/1/17,男,4,北京,北京,CN,57.0,2014/3/31,2,2226,0,0,1210.0,712.0,2426,2318.2,2014/2/14,0.25,278.25,18,47,666.0,666,0,0,0,0.9555647159999999,1,1,1363,863,0,0,0,0,2226,863,0.5,0.5,0.612034127,0.387516839,0,2
52935,3693,2008/10/29,2013/3/23,女,4,深圳,广东,CN,41.0,2014/3/31,4,1196,0,0,756.0,1142.0,4528,2317.6,2013/12/18,0.5,149.5,356,105,90.0,156,0,0,0,0.511837456,2,2,912,284,0,0,0,0,1196,284,0.5,0.5,0.761904762,0.237259816,0,2
52936,29684,2007/9/3,2007/9/3,男,6,北京,北京,CN,61.0,2014/3/31,3,1521,0,0,1836.0,384.0,3431,2317.52,2013/12/19,0.375,190.125,313,104,157.0,311,0,0,0,0.6754648790000001,2,1,1521,0,0,0,0,0,1521,0,0.333333333,0.666666667,0.99934297,0.0,4,2
52937,54999,2006/11/6,2007/8/20,男,4,上海,上海,CN,35.0,2014/3/31,2,2386,0,0,0.0,2223.0,2710,2317.05,2014/3/28,0.25,298.25,725,4,2.0,2,1782,0,0,0.855,0,2,0,2386,0,1782,1782,0,4168,2386,1.0,0.0,0.0,0.999581064,1,2
52939,37285,2008/2/10,2009/9/25,男,4,北京,北京,CN,41.0,2014/3/31,2,1697,0,0,0.0,1961.0,3774,2316.56,2014/1/30,0.25,212.125,471,62,198.0,198,0,0,0,0.61382088,0,2,0,1697,0,0,0,0,1697,1697,1.0,0.0,0.0,0.999411072,0,2
52944,30653,2008/9/11,2008/12/9,男,4,Seoul,Seoul,KR,46.0,2014/3/31,3,1926,0,0,580.0,1848.0,3569,2316.35,2013/12/19,0.375,240.75,178,104,224.5,254,0,0,0,0.6490193329999999,1,2,500,1426,0,0,0,0,1926,1426,0.666666667,0.333333333,0.25947068,0.7400103790000001,0,2
52947,29356,2005/10/8,2006/2/24,男,4,北京,北京,CN,49.0,2014/3/31,3,2433,0,0,0.0,1380.0,2835,2316.0,2014/3/22,0.375,304.125,488,10,116.5,139,0,0,0,0.816931217,0,3,0,2433,0,0,0,0,2433,2433,1.0,0.0,0.0,0.999589154,0,2
52950,20412,2005/9/14,2005/11/21,男,4,郑州,河南,CN,58.0,2014/3/31,4,1516,0,0,690.0,1560.0,4224,2315.64,2013/11/7,0.5,189.5,314,146,90.33333333,173,0,0,0,0.548210227,1,3,646,870,0,0,0,0,1516,870,0.75,0.25,0.425840475,0.57350033,0,2
52952,12076,2008/8/24,2012/12/25,女,4,北京,北京,CN,37.0,2014/3/31,3,2518,0,0,178.0,2004.0,3195,2315.43,2013/9/27,0.375,314.75,268,187,138.0,168,0,0,0,0.724704225,1,2,0,2518,0,0,0,0,2518,2518,0.666666667,0.333333333,0.0,0.999603017,0,2
52956,3465,2008/8/21,2009/1/21,男,4,郑州,河南,CN,39.0,2014/3/31,3,1632,0,0,1622.0,606.0,4395,2314.7,2014/2/8,0.375,204.0,226,53,226.0,449,0,0,0,0.526666667,2,1,1088,544,0,0,0,0,1632,544,0.333333333,0.666666667,0.66625842,0.33312921,0,2
52965,2712,2007/9/4,2007/12/29,男,4,深圳,广东,CN,57.0,2014/3/31,2,2666,0,0,0.0,2256.0,2892,2313.6,2014/2/28,0.25,333.25,670,33,28.0,28,0,0,0,0.8,0,2,0,2666,0,0,0,0,2666,2666,1.0,0.0,0.0,0.999625047,0,2
52974,26885,2007/7/23,2007/7/23,女,4,HRB,黑龙江,CN,,2014/3/31,3,1860,0,0,0.0,2198.0,3030,2312.9,2014/2/23,0.375,232.5,632,38,30.5,60,0,0,0,0.763333333,0,3,0,1860,0,0,0,0,1860,1860,1.0,0.0,0.0,0.999462654,0,2
52983,45672,2006/4/8,2013/10/16,男,4,中山,广东,CN,53.0,2014/3/31,2,1329,0,0,0.0,1864.0,4915,2311.24,2013/11/27,0.25,166.125,563,126,42.0,42,0,0,0,0.470242116,0,2,0,1329,0,0,0,0,1329,1329,1.0,0.0,0.0,0.99924812,0,2
52988,3134,2008/4/7,2008/4/7,女,4,北京,北京,CN,58.0,2014/3/31,3,1124,0,0,563.0,1613.0,5534,2310.31,2013/11/22,0.375,140.5,254,131,173.0,334,0,0,0,0.417475605,1,2,0,1124,0,0,0,0,1124,1124,0.666666667,0.333333333,0.0,0.9991111109999999,0,2
52992,57936,2009/4/19,2014/1/12,男,4,广州,广东,CN,39.0,2014/3/31,3,1734,0,0,0.0,1844.0,4310,2309.92,2014/3/13,0.375,216.75,651,19,30.5,54,0,0,0,0.535944316,0,3,0,1734,0,0,0,0,1734,1734,1.0,0.0,0.0,0.999423631,0,2
52994,35524,2006/1/6,2006/1/6,男,4,北京,北京,CN,47.0,2014/3/31,2,1591,0,0,2150.0,0.0,2900,2309.9,2013/3/8,0.25,198.875,331,390,10.0,10,0,274,0,0.796517241,2,0,1591,0,0,274,274,274,1865,274,0.0,1.0,0.999371859,0.0,1,2
52996,790,2006/8/7,2010/9/16,男,4,北京,北京,CN,35.0,2014/3/31,2,1440,0,0,1190.0,851.0,4040,2309.75,2013/4/26,0.25,180.0,318,341,72.0,72,0,0,0,0.571720297,1,1,763,677,0,0,0,0,1440,677,0.5,0.5,0.529493407,0.46981263,0,2
52997,54601,2005/12/2,2006/11/4,女,4,,,SE,43.0,2014/3/31,3,2067,0,0,0.0,1804.0,2939,2309.03,2013/6/20,0.375,258.375,164,286,140.5,211,0,0,0,0.7856515820000001,1,2,346,1721,0,0,0,0,2067,1721,0.666666667,0.333333333,0.167311412,0.832205029,0,2
53006,12678,2008/11/4,2008/11/9,女,4,深圳,广东,CN,36.0,2014/3/31,4,702,0,0,284.0,1822.0,5231,2308.17,2014/3/3,0.5,87.75,76,29,208.66666669999998,567,0,0,0,0.44124832700000005,1,3,241,461,0,0,0,0,702,461,0.75,0.25,0.342816501,0.655761024,0,2
53007,56745,2007/9/16,2008/3/31,男,4,北京,北京,CN,37.0,2014/3/31,3,2091,0,0,791.0,1526.0,3044,2308.07,2014/1/10,0.375,261.375,352,82,148.5,220,0,0,0,0.758235874,1,2,435,1656,0,0,0,0,2091,1656,0.666666667,0.333333333,0.20793499,0.791586998,0,2
53010,29860,2008/5/20,2013/9/28,女,4,珠海,广东,CN,34.0,2014/3/31,3,0,0,0,0.0,2134.0,6294,2307.8,2014/2/7,0.375,0.0,545,54,66.0,121,0,0,0,0.36666666700000006,0,3,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2
53013,732,2006/6/9,2006/6/9,男,4,JOHOR,JOHOR BAHRU,MY,41.0,2014/3/31,3,1450,0,0,0.0,1790.0,4852,2307.66,2014/1/16,0.375,181.25,402,76,126.5,183,0,0,0,0.47561005799999995,0,3,0,1450,0,0,0,0,1450,1450,1.0,0.0,0.0,0.99931082,0,2
53014,8559,2006/10/3,2006/10/3,男,4,大连,辽宁,CN,48.0,2014/3/31,3,736,0,0,724.0,1376.0,5967,2307.24,2013/10/12,0.375,92.0,205,172,177.0,312,0,0,1,0.386666667,1,2,736,0,0,0,0,0,736,0,0.666666667,0.333333333,0.998643148,0.0,1,2
53018,18892,2006/6/26,2006/8/16,男,4,,,HK,51.0,2014/3/31,4,855,0,0,0.0,2358.0,5237,2306.46,2014/3/30,0.5,106.875,566,2,54.33333333,90,0,0,0,0.44041626899999997,0,4,0,855,0,0,0,0,855,855,1.0,0.0,0.0,0.998831776,0,2
53023,19401,2007/7/14,2012/7/31,男,4,深圳,广东,CN,33.0,2014/3/31,3,1319,0,0,918.0,1173.0,4287,2305.59,2013/10/17,0.375,164.875,121,167,221.5,340,0,0,0,0.537809657,2,1,533,786,0,0,0,0,1319,786,0.333333333,0.666666667,0.40378787899999996,0.595454545,0,2
53026,2441,2008/5/14,2013/9/13,男,4,北京,北京,CN,44.0,2014/3/31,2,1570,0,0,0.0,2143.0,3183,2305.11,2013/11/5,0.25,196.25,530,148,53.0,53,0,0,0,0.7241941559999999,0,2,0,1570,0,0,0,0,1570,1570,1.0,0.0,0.0,0.999363463,0,2
53027,47984,2008/1/29,2010/3/24,男,4,beijing,北京,CN,40.0,2014/3/31,2,2166,0,0,1700.0,338.0,2657,2305.1,2013/12/22,0.25,270.75,19,101,611.0,611,0,0,0,0.8675573959999999,1,1,1908,258,0,0,0,0,2166,258,0.5,0.5,0.8804799259999999,0.119058606,0,2
53028,20880,2008/2/7,2013/9/12,男,6,深圳,广东,CN,50.0,2014/3/31,3,1806,0,955,0.0,2347.0,3512,2305.07,2013/12/13,0.375,225.75,529,110,46.0,89,0,0,0,0.656341116,0,3,0,1806,955,0,955,955,2761,2761,1.0,0.0,0.0,0.999446597,1,2
53032,48747,2008/12/19,2009/8/16,男,4,资阳,四川,CN,50.0,2014/3/31,3,1172,0,0,1235.0,835.0,4477,2304.76,2013/11/12,0.375,146.5,218,141,186.0,369,0,0,0,0.514800089,2,1,494,678,0,0,0,0,1172,678,0.333333333,0.666666667,0.42114237,0.578005115,0,2
53034,30043,2008/2/18,2010/3/1,男,4,上海,上海,CN,59.0,2014/3/31,4,1190,0,0,1080.0,686.0,4500,2304.56,2013/12/12,0.5,148.75,203,111,139.0,319,0,0,0,0.512124444,2,2,706,484,0,0,0,0,1190,484,0.5,0.5,0.592779177,0.406381192,0,2
53039,30111,2008/4/16,2013/11/13,男,4,.,北京,CN,56.0,2014/3/31,5,2318,0,0,0.0,2485.0,3245,2303.95,2014/1/3,0.625,289.75,591,89,12.75,34,0,0,0,0.71,0,5,0,2318,0,0,0,0,2318,2318,1.0,0.0,0.0,0.99956878,0,2
53052,12170,2008/4/22,2010/3/11,男,4,北京,北京,CN,55.0,2014/3/31,3,1705,0,0,897.0,1300.0,3478,2302.66,2014/1/16,0.375,213.125,238,76,208.5,416,0,0,0,0.662064405,2,1,904,801,0,0,0,0,1705,801,0.333333333,0.666666667,0.52989449,0.469519343,0,2
53054,29174,2005/4/27,2005/11/13,男,4,,,CN,49.0,2014/3/31,2,2495,0,0,0.0,3277.0,2713,2302.41,2014/2/1,0.25,311.875,527,60,144.0,144,0,0,0,0.8486583120000001,0,2,0,2495,0,0,0,0,2495,2495,1.0,0.0,0.0,0.9995993590000001,0,2
53060,47999,2008/4/22,2008/4/22,女,4,北京,北京,CN,69.0,2014/3/31,2,786,0,0,0.0,1990.0,4570,2301.52,2014/3/8,0.25,98.25,390,24,317.0,317,0,0,0,0.50361488,0,2,0,786,0,0,0,0,786,786,1.0,0.0,0.0,0.998729352,0,2
53070,19116,2006/11/30,2007/1/22,男,4,南海,广东,CN,50.0,2014/3/31,15,6300,0,0,5217.0,2570.0,2760,2300.0,2013/9/30,1.875,787.5,6,184,38.64285714,122,801,500,0,0.833333333,10,5,5000,1300,0,1301,1301,500,7601,1800,0.333333333,0.666666667,0.793524837,0.206316458,2,2
53071,28341,2008/10/28,2009/2/1,女,4,广州,广东,CN,,2014/3/31,3,1052,0,0,0.0,2143.0,5073,2299.43,2013/11/11,0.375,131.5,377,142,106.0,202,0,0,0,0.453268283,0,3,0,1052,0,0,0,0,1052,1052,1.0,0.0,0.0,0.999050332,0,2
53072,9983,2006/12/23,2013/7/26,男,4,长沙,湖南,CN,36.0,2014/3/31,2,1908,0,0,0.0,1924.0,2892,2299.14,2013/10/4,0.25,238.5,481,180,70.0,70,0,0,0,0.795,0,2,0,1908,0,0,0,0,1908,1908,1.0,0.0,0.0,0.9994761659999999,0,2
53073,38946,2008/1/4,2008/1/4,男,4,浏阳,湖南,CN,39.0,2014/3/31,2,1908,0,0,847.0,1077.0,2892,2299.14,2014/2/21,0.25,238.5,187,40,504.0,504,0,0,0,0.795,1,1,545,1363,0,0,0,0,1908,1363,0.5,0.5,0.285489785,0.71398638,0,2
53084,2907,2007/11/3,2008/7/28,男,4,长沙市,湖南,CN,37.0,2014/3/31,4,1771,0,0,0.0,2120.0,3341,2296.65,2013/12/28,0.5,221.375,538,95,32.66666667,81,0,0,0,0.687413948,0,4,0,1771,0,0,0,0,1771,1771,1.0,0.0,0.0,0.9994356659999999,0,2
53085,29449,2007/4/15,2007/4/16,男,4,深圳,广东,CN,46.0,2014/3/31,6,2458,0,0,0.0,2898.0,2934,2296.5,2014/3/30,0.75,307.25,502,2,45.4,103,0,0,0,0.782719836,0,6,0,2458,0,0,0,0,2458,2458,1.0,0.0,0.0,0.9995933309999999,0,2
53089,20661,2007/7/24,2011/12/19,女,4,苏州,江苏,CN,39.0,2014/3/31,2,1695,0,0,0.0,938.0,2750,2295.92,2014/1/26,0.25,211.875,209,66,456.0,456,0,0,0,0.83488,1,1,1211,484,0,0,0,0,1695,484,0.5,0.5,0.714033019,0.285377358,0,2
53102,2648,2007/8/20,2008/9/2,男,4,南京,江苏,CN,52.0,2014/3/31,5,1361,0,0,1193.0,925.0,4383,2294.67,2013/12/28,0.625,170.125,55,95,145.25,337,0,0,0,0.523538672,4,1,900,461,0,0,0,0,1361,461,0.2,0.8,0.660792952,0.338472834,0,2
53126,56711,2007/7/25,2010/8/26,男,4,北京,北京,CN,34.0,2014/3/31,4,1547,0,0,1708.0,312.0,5560,2289.96,2013/11/28,0.5,193.375,213,125,131.0,355,0,0,0,0.411863309,3,1,1347,200,0,0,0,0,1547,200,0.25,0.75,0.870155039,0.129198966,0,2
53129,44866,2007/7/8,2007/7/8,男,4,贵阳,贵州,CN,47.0,2014/3/31,2,2171,0,0,0.0,2160.0,3452,2289.1,2014/2/15,0.25,271.375,389,46,296.0,296,0,0,0,0.663122827,0,2,0,2171,0,0,0,0,2171,2171,1.0,0.0,0.0,0.999539595,0,2
53133,57939,2009/3/7,2009/3/21,女,4,广州,广东,CN,33.0,2014/3/31,2,2396,0,0,0.0,2240.0,2616,2289.0,2014/2/3,0.25,299.5,667,58,6.0,6,0,0,0,0.875,0,2,0,2396,0,0,0,0,2396,2396,1.0,0.0,0.0,0.999582812,0,2
53136,2559,2007/10/1,2014/2/24,男,4,深圳,广东,CN,39.0,2014/3/31,2,1962,0,0,0.0,2200.0,3390,2288.25,2014/3/9,0.25,245.25,694,23,14.0,14,0,0,0,0.675,0,2,0,1962,0,0,0,0,1962,1962,1.0,0.0,0.0,0.9994905759999999,0,2
53150,29411,2007/4/18,2013/10/28,男,4,北京,北京,CN,43.0,2014/3/31,3,1987,0,0,0.0,2352.0,2799,2285.85,2014/1/19,0.375,248.375,575,73,41.5,46,0,0,0,0.816666667,0,3,0,1987,0,0,0,0,1987,1987,1.0,0.0,0.0,0.999496982,0,2
53154,48297,2008/11/9,2008/11/9,男,4,上海,上海,CN,36.0,2014/3/31,4,1305,0,0,961.0,1232.0,4712,2285.32,2013/11/30,0.5,163.125,145,123,154.33333330000002,208,0,0,0,0.485,2,2,435,870,0,0,0,0,1305,870,0.5,0.5,0.333078101,0.666156202,0,2
53166,29521,2007/8/12,2007/8/12,女,4,广州,广东,CN,31.0,2014/3/31,2,2216,0,0,1060.0,933.0,2430,2284.2,2014/2/4,0.25,277.0,36,57,638.0,638,0,0,0,0.94,1,1,1108,1108,0,0,0,0,2216,1108,0.5,0.5,0.49977447,0.49977447,0,2
53167,46182,2007/4/4,2013/10/19,男,4,武汉,湖北,CN,46.0,2014/3/31,2,2643,0,0,0.0,1348.0,2838,2284.19,2014/2/18,0.25,330.375,566,43,122.0,122,0,0,0,0.804859056,0,2,0,2643,0,0,0,0,2643,2643,1.0,0.0,0.0,0.999621785,0,2
53179,56366,2005/8/30,2005/8/31,男,4,,,HK,53.0,2014/3/31,4,2371,0,0,1860.0,3070.0,2423,2281.84,2014/2/17,0.5,296.375,272,44,138.33333330000002,409,0,0,0,0.941741643,2,2,1074,1297,0,0,0,0,2371,1297,0.5,0.5,0.45278246200000005,0.546795953,0,2
53181,36574,2006/2/3,2011/8/18,男,4,,北京市,CN,32.0,2014/3/31,2,2326,0,0,728.0,1309.0,3063,2281.79,2013/12/25,0.25,290.75,206,98,427.0,427,0,0,0,0.7449526609999999,1,1,418,1908,0,0,0,0,2326,1908,0.5,0.5,0.179630425,0.8199398370000001,0,2
53184,46004,2006/11/10,2007/6/21,女,4,北京,北京,CN,50.0,2014/3/31,3,1924,0,0,0.0,2649.0,3401,2281.3,2013/10/31,0.375,240.5,452,153,63.0,71,0,453,0,0.6707733020000001,0,3,0,1924,0,453,453,453,2377,2377,1.0,0.0,0.0,0.999480519,3,2
53188,45885,2006/9/2,2013/5/18,男,4,广州,广东,CN,38.0,2014/3/31,3,1855,0,0,0.0,2303.0,3623,2280.74,2014/2/3,0.375,231.875,412,58,130.5,259,0,0,0,0.629516975,0,3,0,1855,0,0,0,0,1855,1855,1.0,0.0,0.0,0.9994612070000001,0,2
53191,12340,2008/5/15,2009/2/18,男,4,昆山,江苏,CN,60.0,2014/3/31,4,1122,0,0,1504.0,479.0,4355,2280.5,2013/7/4,0.5,140.25,44,272,138.33333330000002,413,0,0,0,0.523650976,3,1,1122,0,0,0,0,0,1122,0,0.25,0.75,0.999109528,0.0,0,2
53192,45552,2007/8/23,2007/8/23,男,4,广州市,广东,CN,47.0,2014/3/31,4,742,0,0,0.0,2238.0,4730,2280.44,2013/11/30,0.5,92.75,457,123,50.33333333,141,0,11956,0,0.48212262200000006,0,4,0,742,0,11956,11956,11956,12698,12698,1.0,0.0,0.0,0.998654105,11,2
53204,57476,2008/8/6,2010/9/23,男,4,南京,江苏,CN,32.0,2014/3/31,2,1884,0,0,0.0,2189.0,3046,2278.2,2013/12/21,0.25,235.5,508,102,121.0,121,0,0,0,0.747931714,0,2,0,1884,0,0,0,0,1884,1884,1.0,0.0,0.0,0.9994694959999999,0,2
53209,39297,2008/5/25,2011/1/28,男,4,厦门,福建,CN,72.0,2014/3/31,3,2758,0,0,632.0,1878.0,2878,2277.53,2013/8/2,0.375,344.75,58,243,215.0,415,0,0,0,0.791358582,1,2,500,2258,0,0,0,0,2758,2258,0.666666667,0.333333333,0.18122508199999998,0.818412468,0,2
53216,2425,2007/5/14,2008/5/20,男,4,北京,北京,CN,33.0,2014/3/31,3,2239,0,0,0.0,2136.0,3479,2275.75,2013/12/10,0.375,279.875,550,113,34.0,56,0,0,0,0.65413912,0,3,0,2239,0,0,0,0,2239,2239,1.0,0.0,0.0,0.999553571,0,2
53217,39859,2008/12/3,2014/2/26,男,4,深圳,广东,CN,45.0,2014/3/31,4,1970,0,0,0.0,2413.0,3154,2275.67,2014/3/30,0.5,246.25,696,2,11.0,31,0,10000,0,0.7215187059999999,0,4,0,1970,0,10000,10000,10000,11970,11970,1.0,0.0,0.0,0.999492643,1,2
53222,30230,2008/6/21,2008/6/21,女,4,长沙,湖南,CN,30.0,2014/3/31,5,1090,0,0,545.0,1327.0,5174,2275.38,2013/10/23,0.625,136.25,350,161,55.0,80,0,0,0,0.43977193700000006,1,4,545,545,0,0,0,0,1090,545,0.8,0.2,0.499541705,0.499541705,0,2
53223,29530,2008/4/6,2008/5/21,女,4,上海,上海,CN,53.0,2014/3/31,3,1716,0,0,1400.0,727.0,3840,2275.32,2013/7/31,0.375,214.5,53,245,216.5,432,0,0,0,0.59253125,2,1,1004,712,0,0,0,0,1716,712,0.333333333,0.666666667,0.5847408270000001,0.41467676200000003,0,2
53233,62845,2008/8/7,2014/2/17,男,4,.,北京,BE,51.0,2014/3/31,2,2342,0,0,0.0,2033.0,3100,2273.7,2014/3/3,0.25,292.75,687,29,15.0,15,0,0,0,0.733451613,0,2,0,2342,0,0,0,0,2342,2342,1.0,0.0,0.0,0.999573197,0,2
53239,2272,2005/7/22,2007/12/14,男,4,厦门,福建,CN,38.0,2014/3/31,2,2243,0,0,2304.0,0.0,2329,2273.5,2013/2/26,0.25,280.375,315,400,16.0,16,0,0,0,0.97617003,2,0,2243,0,0,0,0,0,2243,0,0.0,1.0,0.999554367,0.0,0,2
53241,12816,2008/12/1,2013/9/4,男,4,广州,广东,CN,45.0,2014/3/31,2,2387,0,0,0.0,2051.0,3275,2273.23,2013/11/9,0.25,298.375,521,144,66.0,66,0,0,0,0.694116031,0,2,0,2387,0,0,0,0,2387,2387,1.0,0.0,0.0,0.99958124,0,2
53242,22168,2009/5/17,2013/12/11,男,4,广州,广东,CN,35.0,2014/3/31,2,2387,0,0,0.0,2051.0,3275,2273.23,2014/3/28,0.25,298.375,619,4,108.0,108,0,0,0,0.694116031,0,2,0,2387,0,0,0,0,2387,2387,1.0,0.0,0.0,0.99958124,0,2
53243,18777,2006/4/5,2006/4/21,男,4,广州,广东,CN,41.0,2014/3/31,3,1288,0,0,0.0,2068.0,4425,2273.02,2014/3/11,0.375,161.0,586,21,62.0,74,0,0,0,0.513676836,0,3,0,1288,0,0,0,0,1288,1288,1.0,0.0,0.0,0.999224205,0,2
53253,53720,2007/7/5,2007/7/5,女,4,大连,辽宁,CN,39.0,2014/3/31,3,2568,0,0,568.0,1718.0,2599,2271.1,2013/12/21,0.375,321.0,34,102,297.5,590,0,0,0,0.8738360909999999,1,2,500,2068,0,0,0,0,2568,2068,0.666666667,0.333333333,0.19462826,0.804982483,0,2
53257,9514,2005/12/28,2007/11/9,女,4,绍兴,浙江,CN,56.0,2014/3/31,5,856,0,0,1890.0,504.0,5975,2270.5,2013/12/22,0.625,107.0,7,101,155.75,322,0,0,0,0.38,4,1,856,0,0,0,0,0,856,0,0.2,0.8,0.998833139,0.0,0,2
53259,35829,2008/10/13,2008/10/13,女,4,哈尔滨,黑龙江,CN,50.0,2014/3/31,2,2422,0,0,0.0,2310.0,2752,2270.4,2014/2/3,0.25,302.75,503,58,170.0,170,0,0,0,0.825,0,2,0,2422,0,0,0,0,2422,2422,1.0,0.0,0.0,0.999587288,0,2
53264,48039,2008/5/12,2008/6/29,男,4,上海,上海,CN,47.0,2014/3/31,3,2361,0,0,1386.0,762.0,3138,2269.82,2013/6/12,0.375,295.125,74,294,181.5,359,1225,1551,0,0.723333333,2,1,1377,984,0,2776,2776,1551,5137,2535,0.333333333,0.666666667,0.582980525,0.416596105,26,2
53265,2364,2005/10/25,2005/11/20,男,4,上海,上海,CN,37.0,2014/3/31,2,2589,0,0,0.0,2148.0,2858,2269.19,2014/1/21,0.25,323.625,657,71,3.0,3,0,0,0,0.793978307,0,2,0,2589,0,0,0,0,2589,2589,1.0,0.0,0.0,0.9996139,0,2
53273,48531,2008/7/12,2008/11/19,男,4,深圳,广东,CN,39.0,2014/3/31,2,1188,0,0,0.0,2006.0,4110,2266.91,2014/2/17,0.25,148.5,652,44,35.0,35,0,0,0,0.5515596110000001,0,2,0,1188,0,0,0,0,1188,1188,1.0,0.0,0.0,0.999158957,0,2
53275,29040,2004/12/1,2005/2/5,男,4,上海市,,CN,44.0,2014/3/31,4,1987,0,0,1428.0,924.0,3143,2266.79,2013/8/29,0.5,248.375,101,216,138.0,245,800,0,0,0.7212185809999999,2,2,1229,758,0,800,800,0,2787,758,0.5,0.5,0.618209256,0.381287726,1,2
53291,47814,2007/11/20,2007/11/20,男,4,BKK,,TH,31.0,2014/3/31,2,1348,0,0,0.0,1500.0,3904,2264.32,2013/6/21,0.25,168.5,443,285,3.0,3,0,0,0,0.58,0,2,0,1348,0,0,0,0,1348,1348,1.0,0.0,0.0,0.99925871,0,2
53293,26701,2009/3/29,2014/2/27,男,4,沈阳,辽宁,CN,44.0,2014/3/31,3,1914,0,0,0.0,2224.0,3359,2264.08,2014/3/13,0.375,239.25,697,19,7.5,13,0,0,0,0.6740339390000001,0,3,0,1914,0,0,0,0,1914,1914,1.0,0.0,0.0,0.999477807,0,2
53305,17986,2008/5/14,2008/5/14,女,4,哈尔滨,黑龙江,BE,47.0,2014/3/31,4,1239,0,0,576.0,1574.0,4040,2262.4,2014/1/8,0.5,154.875,20,84,209.0,607,0,0,0,0.56,1,3,413,826,0,0,0,0,1239,826,0.75,0.25,0.33306451600000003,0.6661290320000001,0,2
53307,20852,2007/11/8,2013/8/3,男,4,新乡,河南,CN,45.0,2014/3/31,2,2122,0,0,0.0,1814.0,3142,2262.24,2013/8/7,0.25,265.25,489,238,4.0,4,0,300,0,0.72,0,2,0,2122,0,300,300,300,2422,2422,1.0,0.0,0.0,0.999528968,1,2
53318,57313,2008/5/17,2008/5/17,男,4,.,北京,CN,37.0,2014/3/31,2,1908,0,0,0.0,1955.0,3934,2262.05,2014/3/11,0.25,238.5,687,21,23.0,23,0,0,0,0.575,0,2,0,1908,0,0,0,0,1908,1908,1.0,0.0,0.0,0.9994761659999999,0,2
53320,37175,2007/5/23,2007/6/26,男,4,上海,上海,CN,54.0,2014/3/31,2,1596,0,0,0.0,1650.0,4268,2262.04,2014/3/14,0.25,199.5,710,18,3.0,3,0,0,0,0.53,0,2,0,1596,0,0,0,0,1596,1596,1.0,0.0,0.0,0.9993738259999999,0,2
53324,20417,2005/9/13,2010/7/13,男,4,汕头,广东,CN,35.0,2014/3/31,2,1240,0,0,558.0,1502.0,3545,2260.6,2013/9/27,0.25,155.0,348,187,196.0,196,0,0,0,0.637686883,1,1,329,911,0,0,0,0,1240,911,0.5,0.5,0.265108783,0.734085415,0,2
53332,12723,2008/10/27,2011/6/15,男,4,北京,北京,CN,41.0,2014/3/31,3,2472,0,0,768.0,1513.0,2592,2259.7,2013/10/12,0.375,309.0,129,172,215.0,366,0,0,0,0.87179784,1,2,828,1644,0,0,0,0,2472,1644,0.666666667,0.333333333,0.334816013,0.66477962,0,2
53349,38785,2008/2/26,2008/4/28,男,4,郑州,河南,CN,47.0,2014/3/31,3,1410,0,0,1522.0,662.0,3932,2256.65,2013/7/3,0.375,176.25,123,273,167.5,318,1094,1550,1,0.573919125,2,1,894,516,0,2644,2644,1550,4054,2066,0.333333333,0.666666667,0.633593196,0.36569808600000003,27,2
53360,22272,2009/7/22,2012/9/7,男,4,广州,广东,CN,42.0,2014/3/31,2,2414,0,0,584.0,1445.0,2695,2254.35,2013/10/8,0.25,301.75,159,176,396.0,396,0,0,0,0.8364935059999999,1,1,506,1908,0,0,0,0,2414,1908,0.5,0.5,0.20952381,0.790062112,0,2
53361,2878,2007/11/29,2008/1/21,女,4,深圳,广东,CN,32.0,2014/3/31,3,968,0,0,0.0,476.0,4124,2254.04,2014/2/16,0.375,121.0,11,45,337.5,651,0,0,2,0.54656644,2,1,968,0,0,0,0,0,968,0,0.333333333,0.666666667,0.998968008,0.0,2,2
