,MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight,Category
56272,21949,2009/6/26,2009/6/26,男,4,广州,广东省,CN,37.0,2014/3/31,2,1841,0,0,1819.0,0.0,2182,1823.25,2013/3/1,0.25,230.125,201,397,133.0,133,0,0,0,0.835586618,2,0,1841,0,0,0,0,0,1841,0,0.0,1.0,0.999457112,0.0,0,1
56275,51825,2012/7/17,2012/7/17,男,4,苏州,江苏,CN,33.0,2014/3/31,3,1481,0,0,770.0,0.0,2896,1822.15,2012/9/5,0.428571429,211.5714286,0,574,25.0,45,0,0,0,0.629195442,3,0,1481,0,0,0,0,0,1481,0,0.0,1.0,0.9993252359999999,0.0,0,1
56276,25772,2009/11/5,2009/12/6,男,4,沈阳,辽宁,CN,48.0,2014/3/31,2,1462,0,0,1725.0,0.0,2995,1822.0,2013/1/24,0.25,182.75,241,433,57.0,57,0,0,0,0.608347245,2,0,1462,0,0,0,0,0,1462,0,0.0,1.0,0.9993164729999999,0.0,0,1
56277,369,2012/4/24,2013/1/13,女,4,北京,北京,CN,32.0,2014/3/31,2,1244,0,0,1281.0,568.0,2520,1821.9,2013/4/29,0.25,155.5,264,338,106.0,106,5360,8766,0,0.72297619,1,1,744,500,0,14126,14126,8766,15370,9266,0.5,0.5,0.5975903610000001,0.401606426,27,1
56279,32847,2011/9/30,2011/9/30,女,4,北京,北京,CN,33.0,2014/3/31,3,893,0,0,868.0,900.0,3721,1821.7,2013/4/20,0.375,111.625,140,347,122.0,242,0,0,0,0.48957269600000003,1,2,467,426,0,0,0,0,893,426,0.666666667,0.333333333,0.522371365,0.47651006700000004,0,1
56280,5293,2011/5/14,2011/5/27,男,4,六合,江苏,CN,39.0,2014/3/31,2,1276,0,0,1615.0,0.0,2618,1821.55,2012/10/8,0.25,159.5,186,541,4.0,4,0,0,0,0.6957792209999999,2,0,1276,0,0,0,0,0,1276,0,0.0,1.0,0.999216915,0.0,0,1
56281,17960,2008/11/5,2008/11/5,女,4,哈尔滨,黑龙江,CN,48.0,2014/3/31,2,2121,0,0,1734.0,0.0,2143,1821.55,2013/3/26,0.25,265.125,78,372,281.0,281,0,0,0,0.85,2,0,2121,0,0,0,0,0,2121,0,0.0,1.0,0.999528746,0.0,0,1
56282,19705,2011/8/2,2012/5/22,女,4,四平,吉林,CN,59.0,2014/3/31,2,924,0,0,1578.0,0.0,4816,1821.5,2012/5/30,0.25,115.5,51,672,8.0,8,0,11688,0,0.37821843899999996,2,0,924,0,0,11688,11688,11688,12612,11688,0.0,1.0,0.9989189190000001,0.0,2,1
56283,28574,2011/8/8,2011/8/27,男,4,平顶山,河南,CN,40.0,2014/3/31,3,1613,0,0,1712.0,0.0,3083,1821.2,2013/1/15,0.375,201.625,94,442,97.5,195,0,0,0,0.590723321,3,0,1613,0,0,0,0,0,1613,0,0.0,1.0,0.9993804209999999,0.0,0,1
56287,35640,2007/3/11,2008/7/30,男,4,沈阳,辽宁,CN,42.0,2014/3/31,2,1642,0,0,1700.0,0.0,1820,1820.0,2012/6/28,0.25,205.25,0,643,88.0,88,0,0,0,1.0,2,0,1642,0,0,0,0,0,1642,0,0.0,1.0,0.999391357,0.0,0,1
56289,14617,2011/10/19,2011/10/19,男,4,深圳,广东省,CN,27.0,2014/3/31,3,872,0,0,1488.0,0.0,3736,1819.75,2012/9/20,0.375,109.0,33,559,69.5,77,0,0,0,0.487085118,3,0,872,0,0,0,0,0,872,0,0.0,1.0,0.998854525,0.0,0,1
56290,34829,2012/2/7,2012/12/22,男,4,沈阳,辽宁,CN,37.0,2014/3/31,2,706,0,0,1710.0,0.0,2426,1819.5,2012/12/25,0.25,88.25,265,463,3.0,3,0,0,0,0.75,2,0,706,0,0,0,0,0,706,0,0.0,1.0,0.998585573,0.0,0,1
56293,2263,2005/7/31,2005/9/21,男,4,,,HK,70.0,2014/3/31,2,1959,0,0,765.0,0.0,1845,1819.0,2012/5/29,0.25,244.875,57,673,1.0,1,0,0,0,0.9859078590000001,2,0,1959,0,0,0,0,0,1959,0,0.0,1.0,0.999489796,0.0,0,1
56297,62161,2011/1/26,2011/1/27,男,4,哈市,黑龙江,CN,43.0,2014/3/31,3,1860,0,0,1728.0,0.0,3030,1818.0,2012/11/16,0.375,232.5,27,502,101.0,166,0,0,0,0.6,3,0,1860,0,0,0,0,0,1860,0,0.0,1.0,0.999462654,0.0,0,1
56299,57958,2009/7/23,2010/3/26,男,4,北京市,北京,CN,52.0,2014/3/31,2,1662,0,0,1702.0,0.0,2593,1817.4,2013/1/11,0.25,207.75,190,446,95.0,95,1500,0,0,0.700887003,2,0,1662,0,0,1500,1500,0,3162,0,0.0,1.0,0.9993986770000001,0.0,1,1
56304,32435,2011/5/2,2011/5/2,男,4,Sangju-si,Gyeongsangbuk-do,KR,57.0,2014/3/31,2,580,0,0,2800.0,0.0,2422,1816.5,2012/5/25,0.25,72.5,44,677,10.0,10,0,0,0,0.75,2,0,580,0,0,0,0,0,580,0,0.0,1.0,0.99827883,0.0,0,1
56305,41373,2012/5/6,2012/5/6,男,4,Jung-gu,Daegu,KR,55.0,2014/3/31,2,580,0,0,2800.0,0.0,2422,1816.5,2012/5/7,0.25,72.5,0,695,1.0,1,0,0,0,0.75,2,0,580,0,0,0,0,0,580,0,0.0,1.0,0.99827883,0.0,0,1
56306,59438,2011/8/9,2011/10/24,男,4,太原,山西,CN,60.0,2014/3/31,4,1349,0,0,1172.0,715.0,3459,1816.35,2013/4/19,0.5,168.625,220,348,54.33333333,147,0,0,0,0.525108413,3,1,700,649,0,0,0,0,1349,649,0.25,0.75,0.518518519,0.480740741,0,1
56307,13397,2010/2/24,2010/2/24,男,4,广州,广东,CN,41.0,2014/3/31,3,1228,0,0,576.0,0.0,3388,1816.3,2013/3/25,0.375,153.5,129,373,114.5,137,0,0,0,0.5360979929999999,3,0,1228,0,0,0,0,0,1228,0,0.0,1.0,0.99918633,0.0,0,1
56309,57751,2008/10/31,2008/11/14,男,4,北京,北京,CN,36.0,2014/3/31,4,476,0,0,648.0,1226.0,5085,1816.0,2013/4/9,0.5,59.5,161,358,70.66666667,207,0,0,0,0.35712881,2,2,476,0,0,0,0,0,476,0,0.5,0.5,0.997903564,0.0,0,1
56312,21725,2008/10/19,2009/2/19,男,4,,,HK,58.0,2014/3/31,2,1620,0,0,735.0,1024.0,2407,1815.7,2013/4/7,0.25,202.5,130,360,241.0,241,0,0,0,0.7543415040000001,1,1,422,1198,0,0,0,0,1620,1198,0.5,0.5,0.260333128,0.7390499690000001,0,1
56317,26410,2011/6/7,2013/3/18,男,4,伊宁,新疆,CN,44.0,2014/3/31,3,1539,0,0,0.0,918.0,3360,1815.05,2013/5/28,0.375,192.375,351,309,35.5,53,0,0,0,0.540193452,1,2,200,1339,0,0,0,0,1539,1339,0.666666667,0.333333333,0.12987013,0.869480519,0,1
56318,26615,2006/2/22,2006/3/14,男,4,杭州市,江苏,CN,52.0,2014/3/31,2,1356,0,0,1783.0,0.0,2342,1815.05,2012/4/26,0.25,169.5,23,706,2.0,2,0,0,0,0.775,2,0,1356,0,0,0,0,0,1356,0,0.0,1.0,0.99926308,0.0,0,1
56319,55590,2011/3/10,2012/4/6,男,4,上海,上海,CN,33.0,2014/3/31,2,1397,0,0,800.0,0.0,2574,1814.85,2013/4/1,0.25,174.625,5,366,360.0,360,0,0,0,0.70506993,1,1,815,582,0,0,0,0,1397,582,0.5,0.5,0.58297568,0.41630901299999995,0,1
56320,12312,2008/5/31,2012/9/29,男,4,深圳,广东,CN,34.0,2014/3/31,2,1772,0,0,1862.0,0.0,1910,1814.5,2013/2/15,0.25,221.5,181,411,139.0,139,0,0,0,0.95,2,0,1772,0,0,0,0,0,1772,0,0.0,1.0,0.9994359840000001,0.0,0,1
56323,28654,2012/1/8,2012/6/18,男,5,上海,上海,CN,31.0,2014/3/31,3,435,0,0,946.0,757.0,5278,1814.26,2013/6/5,0.375,54.375,78,301,176.0,348,0,217,0,0.343740053,2,1,0,435,0,217,217,217,652,652,0.333333333,0.666666667,0.0,0.997706422,1,1
56332,48763,2009/4/9,2009/4/9,男,4,北京,北京,CN,42.0,2014/3/31,3,1567,0,0,1788.0,0.0,2101,1812.6,2013/1/17,0.375,195.875,9,440,141.0,280,0,0,0,0.862732032,3,0,1567,0,0,0,0,0,1567,0,0.0,1.0,0.999362245,0.0,0,1
56335,29572,2007/11/24,2008/1/21,男,4,上海,上海,CN,55.0,2014/3/31,3,484,0,0,770.0,0.0,5598,1812.3,2013/3/21,0.375,60.5,211,377,71.5,139,0,0,0,0.323740622,3,0,484,0,0,0,0,0,484,0,0.0,1.0,0.997938144,0.0,0,1
56342,15275,2011/12/10,2011/12/10,男,4,花都,广东,CN,33.0,2014/3/31,3,1461,0,0,1673.0,0.0,2474,1810.8,2013/2/27,0.375,182.625,244,399,44.0,58,0,0,0,0.731932094,3,0,1461,0,0,0,0,0,1461,0,0.0,1.0,0.999316005,0.0,0,1
56346,50715,2011/9/11,2011/9/21,男,4,大竹,广东,CN,51.0,2014/3/31,2,1611,0,0,735.0,0.0,2389,1809.7,2012/9/24,0.25,201.375,12,555,164.0,164,0,0,0,0.757513604,2,0,1611,0,0,0,0,0,1611,0,0.0,1.0,0.999379653,0.0,0,1
56349,36537,2005/12/20,2007/5/13,男,4,上海,上海,CN,43.0,2014/3/31,2,1437,0,0,490.0,0.0,2004,1809.3,2012/8/23,0.25,179.625,83,587,61.0,61,0,0,0,0.902844311,2,0,1437,0,0,0,0,0,1437,0,0.0,1.0,0.99930459,0.0,0,1
56350,41237,2011/3/18,2011/3/30,女,4,上海,上海,CN,51.0,2014/3/31,2,1437,0,0,0.0,490.0,2004,1809.3,2013/5/31,0.25,179.625,424,306,1.0,1,0,0,0,0.902844311,0,2,0,1437,0,0,0,0,1437,1437,1.0,0.0,0.0,0.99930459,0,1
56354,60894,2012/11/23,2012/11/23,男,4,上海,上海,CN,51.0,2014/3/31,3,1523,0,0,1890.0,0.0,2761,1808.8,2013/1/24,0.5,253.83333330000002,0,433,31.0,39,0,0,0,0.655124955,3,0,1523,0,0,0,0,0,1523,0,0.0,1.0,0.999343832,0.0,0,1
56356,27488,2012/9/4,2012/10/2,男,4,广州市,广东,CN,40.0,2014/3/31,2,2094,0,0,1716.0,0.0,2192,1808.4,2012/10/9,0.28571428600000004,299.14285710000007,28,540,7.0,7,3374,5327,0,0.825,2,0,2094,0,0,8701,8701,5327,10795,5327,0.0,1.0,0.999522673,0.0,14,1
56357,23964,2013/3/27,2013/3/27,男,4,Kitakyusyu-shi,Fukuoka-ken,JP,28.0,2014/3/31,2,1397,0,0,1650.0,2300.0,2260,1808.0,2013/4/22,0.4,279.4,0,345,26.0,26,0,0,0,0.8,1,1,399,998,0,0,0,0,1397,998,0.5,0.5,0.285407725,0.713876967,0,1
56358,50466,2012/11/18,2012/11/24,男,4,Nishisonogi-gun,Nagasaki-ken,JP,40.0,2014/3/31,2,1996,0,0,3960.0,0.0,2260,1808.0,2012/11/28,0.333333333,332.6666667,6,490,4.0,4,0,0,0,0.8,2,0,1996,0,0,0,0,0,1996,0,0.0,1.0,0.9994992490000001,0.0,0,1
56359,57581,2009/3/13,2009/8/8,男,4,深圳,广东,CN,53.0,2014/3/31,2,1996,0,0,3960.0,0.0,2260,1808.0,2012/5/23,0.25,249.5,50,679,2.0,2,0,0,0,0.8,2,0,1996,0,0,0,0,0,1996,0,0.0,1.0,0.9994992490000001,0.0,0,1
56364,25262,2012/10/12,2012/10/12,男,4,大连,辽宁,CN,35.0,2014/3/31,3,1610,0,0,2120.0,0.0,1807,1807.0,2012/10/20,0.5,268.3333333,0,529,4.0,6,0,0,0,1.0,3,0,1610,0,0,0,0,0,1610,0,0.0,1.0,0.999379268,0.0,0,1
56366,14625,2012/7/14,2012/7/14,男,4,深圳,广东,CN,31.0,2014/3/31,2,1177,0,0,1757.0,0.0,2238,1806.3,2013/3/23,0.28571428600000004,168.1428571,0,375,252.0,252,0,0,0,0.8071045579999999,2,0,1177,0,0,0,0,0,1177,0,0.0,1.0,0.9991511040000001,0.0,0,1
56368,50666,2012/8/22,2012/8/22,男,4,深圳,广东,CN,44.0,2014/3/31,4,1255,0,0,2197.0,0.0,3795,1805.85,2012/11/23,0.571428571,179.28571430000002,0,495,31.0,48,0,0,0,0.47584980200000004,4,0,1255,0,0,0,0,0,1255,0,0.0,1.0,0.999203822,0.0,0,1
56374,61506,2012/12/26,2012/12/26,男,4,沈阳,辽宁,CN,30.0,2014/3/31,2,1882,0,0,680.0,0.0,2076,1805.0,2013/3/22,0.333333333,313.6666667,0,376,86.0,86,0,0,0,0.8694605009999999,2,0,1882,0,0,0,0,0,1882,0,0.0,1.0,0.999468933,0.0,0,1
56375,58027,2009/10/9,2009/10/9,男,4,南京,江苏,CN,45.0,2014/3/31,2,1369,0,0,1314.0,489.0,2134,1804.68,2013/6/10,0.25,171.125,139,296,296.0,296,0,0,0,0.845679475,1,1,1169,200,0,0,0,0,1369,200,0.5,0.5,0.853284672,0.145985401,0,1
56377,7929,2013/1/14,2013/2/7,男,4,沈阳,辽宁,CN,43.0,2014/3/31,2,1996,0,0,688.0,0.0,2255,1804.0,2013/2/11,0.4,399.2,24,415,4.0,4,0,0,0,0.8,2,0,1996,0,0,0,0,0,1996,0,0.0,1.0,0.9994992490000001,0.0,0,1
56378,15920,2012/10/5,2012/10/5,女,4,Seo-gu,Gwangju,KR,46.0,2014/3/31,2,1598,0,0,3107.0,0.0,1985,1803.75,2012/10/8,0.333333333,266.3333333,0,541,3.0,3,0,0,0,0.9086901759999999,2,0,1598,0,0,0,0,0,1598,0,0.0,1.0,0.9993746090000001,0.0,0,1
56379,58528,2012/10/18,2012/10/18,男,4,上海,上海,CN,33.0,2014/3/31,2,1711,0,0,632.0,0.0,1911,1803.6,2012/10/20,0.333333333,285.1666667,0,529,2.0,2,0,0,0,0.943799058,2,0,1711,0,0,0,0,0,1711,0,0.0,1.0,0.9994158879999999,0.0,0,1
56380,41998,2011/10/6,2011/10/6,女,4,广州,广东,CN,47.0,2014/3/31,4,1868,0,0,2256.0,0.0,3332,1803.4,2012/11/1,0.5,233.5,13,517,67.0,190,0,0,0,0.541236495,4,0,1868,0,0,0,0,0,1868,0,0.0,1.0,0.999464955,0.0,0,1
56381,46925,2012/11/2,2012/11/24,女,4,佛山市,广东,CN,39.0,2014/3/31,4,1688,0,0,1680.0,0.0,4508,1803.2,2012/12/24,0.666666667,281.3333333,22,464,10.0,25,800,1294,0,0.4,4,0,1688,0,0,2094,2094,1294,3782,1294,0.0,1.0,0.999407934,0.0,8,1
56382,55726,2012/1/4,2012/1/26,女,4,厦门,福建,CN,34.0,2014/3/31,2,0,0,0,0.0,1338.0,5152,1803.2,2013/5/15,0.25,0.0,397,322,12.0,12,0,0,0,0.35,0,2,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1
56383,24964,2012/9/20,2012/9/20,男,4,CARLINGFORD,NJW,AU,56.0,2014/3/31,2,728,0,0,1986.0,0.0,2404,1803.0,2012/9/25,0.28571428600000004,104.0,0,554,5.0,5,0,0,0,0.75,2,0,728,0,0,0,0,0,728,0,0.0,1.0,0.998628258,0.0,0,1
56386,60205,2012/8/11,2012/8/15,男,4,广州,广东,CN,32.0,2014/3/31,2,1877,0,0,1835.0,0.0,2773,1802.6,2012/8/15,0.28571428600000004,268.1428571,4,595,0.0,0,0,0,0,0.6500540929999999,2,0,1877,0,0,0,0,0,1877,0,0.0,1.0,0.9994675190000001,0.0,0,1
56387,17142,2012/5/29,2012/5/29,女,4,沈阳,辽宁,CN,29.0,2014/3/31,3,2067,0,0,1700.0,0.0,2163,1802.5,2012/12/1,0.375,258.375,0,487,93.0,184,0,0,0,0.833333333,3,0,2067,0,0,0,0,0,2067,0,0.0,1.0,0.9995164409999999,0.0,0,1
56388,35211,2010/1/29,2010/1/29,男,4,北京,,CN,35.0,2014/3/31,2,2174,0,0,1728.0,0.0,2253,1802.4,2012/6/15,0.25,271.75,72,656,3.0,3,0,0,0,0.8,2,0,2174,0,0,0,0,0,2174,0,0.0,1.0,0.99954023,0.0,0,1
56395,25114,2012/10/14,2012/10/14,男,4,广州,广东,CN,50.0,2014/3/31,2,868,0,0,1764.0,0.0,2572,1800.4,2012/10/17,0.333333333,144.66666669999998,0,532,3.0,3,0,0,0,0.7,2,0,868,0,0,0,0,0,868,0,0.0,1.0,0.9988492520000001,0.0,0,1
56396,61899,2011/3/7,2011/3/7,男,4,昆明,云南,CN,59.0,2014/3/31,2,1521,0,0,1764.0,0.0,2572,1800.4,2012/11/15,0.25,190.125,226,503,2.0,2,0,0,0,0.7,2,0,1521,0,0,0,0,0,1521,0,0.0,1.0,0.99934297,0.0,0,1
56398,3564,2011/5/25,2011/5/25,男,4,济南,山东,CN,44.0,2014/3/31,2,1606,0,0,1720.0,0.0,1800,1800.0,2012/10/9,0.25,200.75,182,540,9.0,9,0,0,0,1.0,2,0,1606,0,0,0,0,0,1606,0,0.0,1.0,0.9993777220000001,0.0,0,1
56399,7867,2012/9/19,2012/9/19,女,4,上海市,.,CN,30.0,2014/3/31,2,1606,0,0,1720.0,0.0,1800,1800.0,2012/10/25,0.28571428600000004,229.4285714,0,524,36.0,36,0,0,0,1.0,2,0,1606,0,0,0,0,0,1606,0,0.0,1.0,0.9993777220000001,0.0,0,1
56400,13539,2010/10/15,2010/11/15,男,4,,,CN,,2014/3/31,3,1704,0,0,1980.0,0.0,1800,1800.0,2012/7/9,0.375,213.0,39,632,30.0,56,0,0,0,1.0,3,0,1704,0,0,0,0,0,1704,0,0.0,1.0,0.99941349,0.0,0,1
56401,62048,2013/2/6,2013/2/14,男,4,沈阳,辽宁,CN,28.0,2014/3/31,3,963,0,0,1290.0,430.0,2700,1800.0,2013/5/3,0.6,192.6,8,334,39.0,67,0,0,0,0.666666667,2,1,642,321,0,0,0,0,963,321,0.333333333,0.666666667,0.665975104,0.332987552,0,1
56403,31957,2011/9/15,2011/11/15,女,4,武汉,湖北,CN,51.0,2014/3/31,2,1521,0,0,1728.0,0.0,2253,1799.8,2012/5/2,0.25,190.125,29,700,2.0,2,0,0,0,0.798845983,2,0,1521,0,0,0,0,0,1521,0,0.0,1.0,0.99934297,0.0,0,1
56404,8189,2009/9/16,2012/6/16,女,4,大庆,黑龙江,CN,41.0,2014/3/31,3,1767,0,0,1588.0,0.0,4499,1799.6,2012/6/24,0.375,220.875,76,647,4.0,8,0,0,0,0.4,3,0,1767,0,0,0,0,0,1767,0,0.0,1.0,0.999434389,0.0,0,1
56406,46152,2007/3/9,2007/4/9,男,4,南京,江苏,CN,50.0,2014/3/31,2,1794,0,0,1748.0,0.0,2519,1799.4,2012/10/23,0.25,224.25,152,526,53.0,53,0,0,0,0.714331084,2,0,1794,0,0,0,0,0,1794,0,0.0,1.0,0.999442897,0.0,0,1
56410,17590,2011/10/25,2011/10/25,女,4,.,北京,CN,31.0,2014/3/31,3,1205,0,0,1793.0,0.0,3288,1799.0,2012/9/5,0.375,150.625,98,574,29.5,51,435,0,0,0.547141119,3,0,1205,0,0,435,435,0,1640,0,0.0,1.0,0.999170813,0.0,1,1
56411,49640,2010/5/16,2010/5/16,女,4,深圳,广东,CN,30.0,2014/3/31,2,1347,0,0,1690.0,0.0,2672,1798.6,2012/4/18,0.25,168.375,15,714,2.0,2,0,0,0,0.6731287429999999,2,0,1347,0,0,0,0,0,1347,0,0.0,1.0,0.99925816,0.0,0,1
56414,25825,2011/7/5,2011/7/5,男,4,Gangnam-gu,Seoul,KR,65.0,2014/3/31,4,1400,0,0,5330.0,0.0,2320,1798.0,2012/9/20,0.5,175.0,107,559,21.66666667,59,0,0,0,0.775,4,0,1400,0,0,0,0,0,1400,0,0.0,1.0,0.9992862240000001,0.0,0,1
56415,30869,2009/1/14,2009/1/16,男,4,上海,,CN,43.0,2014/3/31,2,1711,0,0,750.0,0.0,1798,1798.0,2012/8/7,0.25,213.875,90,603,38.0,38,0,0,0,1.0,2,0,1711,0,0,0,0,0,1711,0,0.0,1.0,0.9994158879999999,0.0,1,1
56416,45097,2010/8/2,2011/8/18,女,4,郑州,河南,CN,33.0,2014/3/31,3,1032,0,0,1708.0,0.0,4717,1798.0,2012/6/1,0.375,129.0,45,670,8.0,13,1279,204,0,0.381174475,3,0,1032,0,0,1483,1483,204,2515,204,0.0,1.0,0.9990319459999999,0.0,17,1
56419,47858,2007/11/27,2008/12/22,男,4,哈尔滨,黑龙江,CN,41.0,2014/3/31,4,826,0,0,1337.0,0.0,5372,1797.5,2012/7/4,0.5,103.25,71,637,7.666666667,18,0,0,0,0.334605361,4,0,826,0,0,0,0,0,826,0,0.0,1.0,0.99879081,0.0,0,1
56420,59062,2010/12/4,2010/12/4,男,4,,,CN,44.0,2014/3/31,2,902,0,0,1480.0,0.0,2619,1797.5,2012/11/21,0.25,112.75,2,497,232.0,232,0,0,0,0.686330661,2,0,902,0,0,0,0,0,902,0,0.0,1.0,0.99889258,0.0,0,1
56422,9155,2011/1/13,2012/4/26,男,4,广州,广东,CN,29.0,2014/3/31,2,992,0,0,1747.0,0.0,2843,1796.6,2012/10/25,0.25,124.0,25,524,182.0,182,11574,10809,0,0.631938094,2,0,992,0,0,22383,22383,10809,23375,10809,0.0,1.0,0.998992951,0.0,30,1
56425,36285,2011/10/31,2012/9/28,女,4,广州,广东,CN,33.0,2014/3/31,2,1485,0,0,1504.0,0.0,4491,1796.4,2012/10/10,0.25,185.625,180,539,12.0,12,0,0,0,0.4,2,0,1485,0,0,0,0,0,1485,0,0.0,1.0,0.999327052,0.0,0,1
56428,35180,2013/3/1,2013/3/1,女,4,泉州,福建,CN,28.0,2014/3/31,2,1731,0,0,1719.0,0.0,2784,1796.0,2013/3/1,0.4,346.2,0,397,0.0,0,0,0,0,0.6451149429999999,2,0,1731,0,0,0,0,0,1731,0,0.0,1.0,0.999422633,0.0,0,1
56432,30168,2008/5/22,2008/10/7,男,4,珠海,广东,CN,42.0,2014/3/31,2,1685,0,0,630.0,0.0,2692,1795.1,2012/9/22,0.25,210.625,25,557,149.0,149,0,0,0,0.666827637,2,0,1685,0,0,0,0,0,1685,0,0.0,1.0,0.99940688,0.0,0,1
56433,23648,2012/2/21,2012/2/21,男,4,北京,北京,CN,56.0,2014/3/31,3,1072,0,0,1087.0,690.0,2868,1794.75,2013/4/20,0.375,134.0,290,347,47.0,63,0,0,0,0.625784519,2,1,426,646,0,0,0,0,1072,646,0.333333333,0.666666667,0.39701770700000005,0.602050326,0,1
56437,52918,2011/3/17,2011/3/17,女,4,大连,辽宁,CN,31.0,2014/3/31,3,1197,0,0,0.0,2680.0,3707,1794.5,2013/4/28,0.375,149.625,29,339,181.5,357,0,0,0,0.484084165,1,2,0,1197,0,0,0,0,1197,1197,0.666666667,0.333333333,0.0,0.999165275,0,1
56439,5828,2011/10/18,2011/11/9,男,4,北京,北京,CN,41.0,2014/3/31,3,1938,0,0,1794.0,0.0,2070,1794.0,2012/11/2,0.375,242.25,144,516,35.5,48,0,0,0,0.8666666670000001,3,0,1938,0,0,0,0,0,1938,0,0.0,1.0,0.99948427,0.0,0,1
56440,14063,2011/4/9,2011/4/10,男,4,北京,北京,CN,45.0,2014/3/31,3,1938,0,0,1794.0,0.0,2070,1794.0,2012/10/25,0.375,242.25,6,524,100.5,135,0,0,0,0.8666666670000001,3,0,1938,0,0,0,0,0,1938,0,0.0,1.0,0.99948427,0.0,0,1
56441,15552,2012/10/4,2012/10/4,女,4,唐山,河北,CN,33.0,2014/3/31,3,1938,0,0,1794.0,0.0,2070,1794.0,2013/2/10,0.5,323.0,0,416,64.5,127,0,0,0,0.8666666670000001,3,0,1938,0,0,0,0,0,1938,0,0.0,1.0,0.99948427,0.0,0,1
56442,16819,2009/11/16,2010/5/27,男,4,安图,吉林,CN,56.0,2014/3/31,2,1559,0,0,1695.0,0.0,2392,1794.0,2012/11/10,0.25,194.875,82,508,141.0,141,0,0,0,0.75,2,0,1559,0,0,0,0,0,1559,0,0.0,1.0,0.9993589740000001,0.0,0,1
56449,1996,2004/11/1,2005/8/10,男,4,广州市,广东省,CN,36.0,2014/3/31,3,1099,0,0,525.0,0.0,4480,1793.3,2012/9/18,0.375,137.375,146,561,12.0,22,0,100,1,0.40029017899999997,3,0,1099,0,0,100,100,100,1199,100,0.0,1.0,0.9990909090000001,0.0,2,1
56452,15939,2012/9/7,2012/9/7,男,4,上海市,.,CN,65.0,2014/3/31,2,1781,0,0,400.0,0.0,2574,1793.1,2012/11/27,0.28571428600000004,254.4285714,0,491,81.0,81,0,0,0,0.696620047,2,0,1781,0,0,0,0,0,1781,0,0.0,1.0,0.9994388329999999,0.0,0,1
56453,52459,2013/3/18,2013/3/18,女,4,北京,.,CN,41.0,2014/3/31,2,1243,0,0,1085.0,0.0,3699,1793.1,2013/3/20,0.4,248.6,0,378,2.0,2,0,0,0,0.484752636,2,0,1243,0,0,0,0,0,1243,0,0.0,1.0,0.999196141,0.0,0,1
56458,25027,2012/11/19,2012/11/19,男,4,深圳,广东,CN,36.0,2014/3/31,3,1211,0,0,446.0,0.0,3048,1792.5,2012/12/11,0.5,201.83333330000002,0,477,11.0,19,0,0,0,0.588090551,3,0,1211,0,0,0,0,0,1211,0,0.0,1.0,0.999174917,0.0,0,1
56462,21979,2008/1/14,2009/11/16,女,4,北京,北京,CN,52.0,2014/3/31,2,2174,0,0,1728.0,0.0,2240,1792.0,2012/11/16,0.25,271.75,92,502,137.0,137,0,0,0,0.8,2,0,2174,0,0,0,0,0,2174,0,0.0,1.0,0.99954023,0.0,0,1
56464,49747,2011/3/20,2011/3/20,女,4,武汉,湖北,CN,30.0,2014/3/31,2,2174,0,0,1728.0,0.0,2240,1792.0,2012/8/20,0.25,271.75,112,590,29.0,29,0,0,0,0.8,2,0,2174,0,0,0,0,0,2174,0,0.0,1.0,0.99954023,0.0,0,1
56468,18254,2010/12/13,2013/2/21,男,4,广州,广东,CN,38.0,2014/3/31,3,1526,0,0,1593.0,0.0,4807,1791.85,2013/3/15,0.375,190.75,326,383,11.0,16,1533,3176,0,0.37275847700000003,3,0,1526,0,0,4709,4709,3176,6235,3176,0.0,1.0,0.999345121,0.0,30,1
56479,10763,2012/8/30,2012/10/7,男,4,福州,福建,CN,46.0,2014/3/31,4,1535,0,0,2104.0,0.0,2757,1790.4,2013/3/10,0.571428571,219.28571430000002,38,388,51.33333333,97,12500,0,0,0.649401523,4,0,1535,0,0,12500,12500,0,14035,0,0.0,1.0,0.999348958,0.0,1,1
56481,1051,2007/3/7,2008/1/23,男,4,淄博,山东,CN,55.0,2014/3/31,2,1417,0,0,1778.0,0.0,2485,1789.8,2012/12/10,0.25,177.125,82,478,171.0,171,0,0,0,0.7202414490000001,2,0,1417,0,0,0,0,0,1417,0,0.0,1.0,0.9992947809999999,0.0,0,1
